City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
689,Trincomalee,LK,8.5711,81.2335,77.97,81,100,3.13,overcast clouds
690,Lavrentiya,RU,65.5833,-171.0,22.1,85,99,7.05,overcast clouds
691,Nelson Bay,AU,-32.7167,152.15,62.01,93,11,1.01,few clouds
692,Nobeoka,JP,32.5833,131.6667,57.58,88,0,4.54,clear sky
693,Kedougou,SN,12.5579,-12.1743,93.92,16,51,4.23,broken clouds
694,Sept-Iles,CA,50.2001,-66.3821,34.32,50,100,11.5,overcast clouds
695,Balkanabat,TM,39.5108,54.3671,50.59,33,0,11.99,clear sky
696,Bouna,CI,9.2667,-3.0,90.88,25,45,2.62,scattered clouds
697,Baraboo,US,43.4711,-89.7443,61.7,66,100,12.66,overcast clouds
698,Sao Felix Do Xingu,BR,-6.6447,-51.995,86.74,58,95,4.0,overcast clouds
699,Tumaco,CO,1.7986,-78.8156,79.14,73,90,12.17,overcast clouds
700,Zelenets,RU,61.8849,50.7489,34.05,100,100,2.62,light snow
701,Cherkasskoye,RU,52.4333,47.2167,38.23,84,96,8.03,overcast clouds
702,Linhares,BR,-19.3911,-40.0722,85.44,43,88,8.57,overcast clouds
703,Abu Dhabi,AE,24.4667,54.3667,84.31,69,0,8.05,clear sky
704,Imbituba,BR,-28.24,-48.6703,69.46,68,6,6.11,clear sky
705,Shenjiamen,CN,29.9576,122.298,67.71,91,20,6.55,few clouds
